,type_appartement,nombre_pièces,nombre_chambres,surface,étage,terasse,ascenceur,prix_achat,credit,localisation,description
2805,Appartement,4,3,83.0,,non défini,non défini,449000,1859,Lyon 3ème,Sauvegarder
2806,Appartement,3,2,91.0,,non défini,non défini,325500,1350,Lyon 5ème,Sauvegarder
2807,Appartement,4,3,125.0,,non défini,non défini,1010000,4171,Lyon 8ème,Sauvegarder
2808,Appartement,5,4,122.0,,non défini,non défini,546000,2259,Lyon 5ème,Sauvegarder
2809,Appartement,3,2,78.0,,non défini,non défini,475000,1966,Lyon 6ème,Sauvegarder
2810,Appartement,2,1,51.0,,non défini,non défini,305000,1266,Lyon 7ème,Sauvegarder
2811,Appartement,3,2,84.0,,non défini,non défini,435000,1802,Lyon 4ème,Sauvegarder
2812,Appartement,3,2,66.0,,non défini,non défini,325000,1348,Lyon 9ème,Sauvegarder
2813,Appartement,3,2,61.0,,non défini,non défini,207000,862,Lyon 7ème,Sauvegarder
2814,Appartement,2,1,56.0,,non défini,non défini,170000,710,Lyon 3ème,Sauvegarder
2815,Appartement,2,1,47.0,,non défini,non défini,299000,1241,Lyon 3ème,Sauvegarder
2816,Appartement,5,3,166.0,,non défini,non défini,865000,3573,Lyon 6ème,Sauvegarder
2817,Appartement,5,3,97.0,,non défini,non défini,322000,1336,Lyon 5ème,Sauvegarder
2818,Appartement,4,3,75.0,,non défini,non défini,421000,1744,Lyon 3ème,Sauvegarder
2819,Appartement,3,2,85.0,,non défini,non défini,495000,2049,Lyon 6ème,Sauvegarder
2820,Appartement,1,,36.0,5,non défini,non défini,285000,1183,Lyon 1er,Sauvegarder
2821,Appartement,4,3,83.0,,non défini,non défini,449000,1859,Lyon 3ème,Sauvegarder
2822,Appartement,3,2,78.0,,non défini,non défini,499000,2065,Lyon 3ème,Sauvegarder
2823,Appartement,3,2,78.0,,non défini,non défini,475000,1966,Lyon 6ème,Sauvegarder
2824,Appartement,4,3,103.0,,non défini,non défini,614000,2539,Lyon 8ème,Sauvegarder
2825,Appartement,3,2,66.0,,non défini,non défini,290000,1204,Lyon 3ème,Sauvegarder
2826,Appartement,5,4,97.0,,non défini,non défini,489000,2024,Lyon 6ème,Sauvegarder
2827,Appartement,4,3,76.0,,non défini,non défini,330000,1369,Lyon 8ème,Sauvegarder
2828,Appartement,1,,37.0,,non défini,oui,180000,751,Lyon 7ème,Sauvegarder
2829,Appartement,3,2,71.0,,non défini,non défini,495000,2049,Lyon 2ème,Sauvegarder
2830,Appartement,3,2,76.0,,non défini,non défini,490000,2028,Lyon 6ème,Sauvegarder
2831,Appartement,1,,18.0,,non défini,oui,136000,569,Lyon 7ème,Sauvegarder
2832,Appartement,2,1,55.0,,non défini,non défini,315000,1307,Lyon 1er,Sauvegarder
2833,Appartement,1,,20.0,,non défini,non défini,89000,376,Lyon 4ème,Sauvegarder
2834,Appartement,3,2,78.0,,non défini,non défini,240000,998,Lyon 9ème,Sauvegarder
2835,Appartement,4,2,95.0,,non défini,non défini,520000,2152,Lyon 7ème,Sauvegarder
2836,Appartement,2,1,49.0,,non défini,non défini,231500,963,Lyon 8ème,Sauvegarder
2837,Appartement,5,4,133.0,,non défini,non défini,980000,4047,Lyon 6ème,À voir sur Belles Demeures
2838,Appartement,2,1,62.0,,non défini,non défini,299000,1241,Lyon 4ème,Sauvegarder
2839,Appartement,3,2,62.0,,non défini,non défini,470000,1946,Lyon 6ème,Sauvegarder
2840,Appartement,3,2,82.0,,non défini,non défini,390000,1616,Lyon 8ème,Sauvegarder
2841,Appartement,3,2,78.0,,non défini,non défini,240000,998,Lyon 9ème,Sauvegarder
2842,Appartement,3,2,83.0,,non défini,non défini,438900,1818,Lyon 4ème,Sauvegarder
2843,Appartement,7,5,155.0,,non défini,non défini,1225000,5057,Lyon 6ème,À voir sur Belles Demeures
2844,Appartement,4,3,103.0,,non défini,non défini,610000,2523,Lyon 5ème,Sauvegarder
2845,Appartement,4,3,87.0,,non défini,non défini,360000,1492,Lyon 8ème,Sauvegarder
2846,Appartement,2,1,14.0,,non défini,non défini,179000,747,Lyon 1er,Sauvegarder
2847,Appartement,3,2,70.0,,non défini,non défini,416000,1723,Lyon 3ème,Sauvegarder
2848,Appartement,4,3,79.0,,non défini,non défini,669000,2766,Lyon 3ème,Sauvegarder
2849,Appartement,4,3,104.0,,non défini,non défini,569000,2354,Lyon 3ème,Sauvegarder
2850,Appartement,3,2,66.0,,non défini,non défini,444000,1839,Lyon 5ème,Sauvegarder
2851,Appartement,4,3,80.0,,non défini,non défini,300000,1245,Lyon 3ème,Sauvegarder
2852,Appartement,3,2,67.0,,non défini,non défini,429800,1780,Lyon 6ème,Sauvegarder
2853,Appartement,4,2,152.0,,non défini,non défini,1090950,4504,Lyon 6ème,Sauvegarder
2854,Appartement,10,7,363.0,,non défini,non défini,2300000,9487,Lyon 4ème,Sauvegarder
2855,Appartement,4,3,89.0,,non défini,non défini,515000,2131,Lyon 6ème,À voir sur Belles Demeures
2856,Appartement,3,2,70.0,,non défini,non défini,416000,1723,Lyon 3ème,Sauvegarder
2857,Appartement,4,3,79.0,,non défini,non défini,669000,2766,Lyon 3ème,Sauvegarder
2858,Appartement,4,3,80.0,,non défini,non défini,300000,1245,Lyon 3ème,Sauvegarder
2859,Appartement,2,1,48.0,,non défini,non défini,196350,818,Lyon 8ème,Sauvegarder
2860,Appartement,3,2,76.0,,non défini,non défini,519000,2148,Lyon 6ème,Sauvegarder
2861,Appartement,4,2,152.0,,non défini,non défini,1090950,4504,Lyon 6ème,Sauvegarder
2862,Appartement,1,,18.0,,non défini,oui,90000,380,Lyon 7ème,Sauvegarder
2863,Appartement,3,1,61.0,,non défini,non défini,365000,1513,Lyon 3ème,Sauvegarder
2864,Appartement,4,3,80.0,,non défini,non défini,350000,1451,Lyon 8ème,Sauvegarder
2865,Appartement,3,2,68.0,,non défini,non défini,485000,2008,Lyon 8ème,Sauvegarder
2866,Appartement,2,1,51.0,,non défini,non défini,295900,1228,Lyon 5ème,Sauvegarder
2867,Appartement,4,3,82.0,,non défini,non défini,465000,1925,Lyon 5ème,Sauvegarder
2868,Appartement,3,2,64.0,,non défini,non défini,385000,1595,Lyon 9ème,Sauvegarder
2869,Appartement,3,2,72.0,,non défini,non défini,440000,1822,Lyon 6ème,Sauvegarder
2870,Appartement,1,,22.0,,non défini,oui,189000,788,Lyon 5ème,Sauvegarder
2871,Appartement,5,4,125.0,,non défini,non défini,634000,2622,Lyon 8ème,Sauvegarder
2872,Appartement,4,3,85.0,,non défini,non défini,535000,2214,Lyon 3ème,À voir sur Belles Demeures
2873,Appartement,4,2,89.0,,non défini,non défini,470000,1946,Lyon 7ème,Sauvegarder
2874,Appartement,2,1,55.0,,non défini,non défini,330000,1369,Lyon 6ème,Sauvegarder
2875,Appartement,4,3,85.0,,non défini,non défini,790000,3264,Lyon 6ème,Sauvegarder
2876,Appartement,3,2,64.0,,non défini,non défini,434000,1797,Lyon 5ème,Sauvegarder
2877,Appartement,5,3,78.0,,non défini,non défini,255000,1060,Lyon 5ème,Sauvegarder
2878,Appartement,1,,20.0,,non défini,non défini,89000,376,Lyon 4ème,Sauvegarder
2879,Appartement,4,3,77.0,,non défini,non défini,499000,2065,Lyon 8ème,Sauvegarder
2880,Appartement,3,2,64.0,,non défini,non défini,325000,1348,Lyon 8ème,Sauvegarder
2881,Appartement,5,3,139.0,,non défini,non défini,892500,3687,Lyon 4ème,À voir sur Belles Demeures
2882,Appartement,2,1,62.0,,non défini,non défini,299000,1241,Lyon 4ème,Sauvegarder
2883,Appartement,3,2,82.0,,non défini,non défini,390000,1616,Lyon 8ème,Sauvegarder
2884,Appartement,3,2,78.0,,non défini,non défini,240000,998,Lyon 9ème,Sauvegarder
2885,Appartement,3,1,92.0,,non défini,non défini,560000,2317,Lyon 1er,Sauvegarder
2886,Appartement,4,3,122.0,,non défini,non défini,873000,3606,Lyon 3ème,Sauvegarder
2887,Appartement,4,3,83.0,,non défini,non défini,490000,2028,Lyon 3ème,Sauvegarder
2888,Appartement,3,2,83.0,,non défini,non défini,438900,1818,Lyon 4ème,Sauvegarder
2889,Appartement,4,3,146.0,,non défini,non défini,756000,3124,Lyon 7ème,Sauvegarder
2890,Appartement,4,3,104.0,,non défini,non défini,569000,2354,Lyon 3ème,Sauvegarder
2891,Appartement,3,2,66.0,,non défini,non défini,444000,1839,Lyon 5ème,Sauvegarder
2892,Appartement,3,2,67.0,,non défini,non défini,429800,1780,Lyon 6ème,Sauvegarder
2893,Appartement,4,3,82.0,,non défini,non défini,399000,1653,Lyon 3ème,Sauvegarder
2894,Appartement,4,3,86.0,,non défini,non défini,560000,2317,Lyon 7ème,Sauvegarder
2895,Appartement,1,,36.0,,non défini,oui,305000,1266,Lyon 1er,Sauvegarder
2896,Appartement,2,1,55.0,,non défini,non défini,155000,648,Lyon 8ème,Sauvegarder
2897,Appartement,7,5,155.0,,non défini,non défini,1225000,5057,Lyon 6ème,À voir sur Belles Demeures
2898,Appartement,2,1,51.0,,non défini,non défini,390000,1616,Lyon 6ème,Sauvegarder
2899,Appartement,4,3,122.0,,non défini,non défini,648000,2679,Lyon 3ème,Sauvegarder
2900,Appartement,3,2,65.0,,non défini,non défini,359000,1488,Lyon 3ème,Sauvegarder
2901,Appartement,2,1,14.0,,non défini,non défini,179000,747,Lyon 1er,Sauvegarder
2902,Appartement,2,1,58.0,,non défini,non défini,279000,1159,Lyon 3ème,Sauvegarder
2903,Appartement,3,1,92.0,,non défini,non défini,520000,2152,Lyon 2ème,Sauvegarder
2904,Appartement,4,3,80.0,,non défini,non défini,350000,1451,Lyon 8ème,Sauvegarder
2905,Appartement,2,1,51.0,,non défini,non défini,390000,1616,Lyon 6ème,Sauvegarder
2906,Appartement,3,2,65.0,,non défini,non défini,359000,1488,Lyon 3ème,Sauvegarder
2907,Appartement,6,4,153.0,,non défini,non défini,998000,4121,Lyon 3ème,Sauvegarder
2908,Appartement,3,2,87.0,,non défini,non défini,599000,2477,Lyon 6ème,Sauvegarder
2909,Appartement,3,1,61.0,,non défini,non défini,309000,1282,Lyon 7ème,Sauvegarder
2910,Appartement,3,2,64.0,,non défini,non défini,325000,1348,Lyon 8ème,Sauvegarder
2911,Appartement,3,1,92.0,,non défini,non défini,560000,2317,Lyon 1er,Sauvegarder
2912,Appartement,4,3,122.0,,non défini,non défini,873000,3606,Lyon 3ème,Sauvegarder
2913,Appartement,4,3,75.0,,non défini,non défini,395000,1637,Lyon 3ème,Sauvegarder
2914,Appartement,5,3,135.0,,non défini,non défini,897000,3705,Lyon 6ème,Sauvegarder
2915,Appartement,5,3,100.0,,non défini,non défini,775000,3203,Lyon 6ème,Sauvegarder
2916,Appartement,2,1,55.0,,non défini,non défini,155000,648,Lyon 8ème,Sauvegarder
2917,Appartement,2,1,38.0,,non défini,non défini,249000,1035,Lyon 3ème,Sauvegarder
2918,Appartement,3,2,70.0,,non défini,non défini,513109,2123,Lyon 2ème,Sauvegarder
2919,Appartement,4,2,82.0,,non défini,non défini,235000,977,Lyon 8ème,Le Grand Trou
2920,Appartement,3,2,67.0,,non défini,non défini,476000,1970,Lyon 2ème,Sauvegarder
2921,Appartement,3,2,100.0,,non défini,non défini,699000,2889,Lyon 6ème,Sauvegarder
2922,Appartement,3,1,71.0,,non défini,non défini,495000,2049,Lyon 2ème,Sauvegarder
2923,Appartement,2,1,59.0,,non défini,non défini,240000,998,Lyon 1er,Sauvegarder
2924,Appartement,4,2,66.0,,non défini,non défini,390000,1616,Lyon 4ème,Sauvegarder
2925,Appartement,1,,7.0,4,non défini,non défini,51900,223,Lyon 9ème,Sauvegarder
2926,Appartement,1,,21.0,,non défini,oui,132200,554,Lyon 3ème,Sauvegarder
2927,Appartement,4,3,190.0,,non défini,non défini,1500000,6190,Lyon 2ème,À voir sur Belles Demeures
2928,Appartement,3,2,73.0,,non défini,non défini,307000,1274,Lyon 3ème,Sauvegarder
2929,Appartement,4,3,97.0,,non défini,non défini,570000,2358,Lyon 6ème,Sauvegarder
2930,Appartement,2,1,48.0,,non défini,non défini,335000,1389,Lyon 2ème,Sauvegarder
2931,Appartement,3,2,72.0,,non défini,non défini,360000,1492,Lyon 7ème,Sauvegarder
2932,Appartement,4,3,79.0,,non défini,non défini,450000,1863,Lyon 7ème,Sauvegarder
2933,Appartement,3,2,63.0,,non défini,non défini,460000,1905,Lyon 2ème,Sauvegarder
2934,Appartement,1,,17.0,,non défini,non défini,72000,306,Lyon 7ème,Sauvegarder
2935,Appartement,6,3,146.0,,non défini,non défini,895000,3697,Lyon 4ème,À voir sur Belles Demeures
2936,Appartement,2,1,43.0,,non défini,non défini,220000,916,Lyon 5ème,Sauvegarder
2937,Appartement,2,1,55.0,,non défini,non défini,230000,957,Lyon 8ème,Sauvegarder
2938,Appartement,2,1,44.0,,non défini,non défini,275000,1142,Lyon 3ème,Sauvegarder
2939,Appartement,3,2,86.0,,non défini,non défini,410000,1699,Lyon 3ème,Sauvegarder
2940,Appartement,3,2,72.0,,non défini,non défini,355000,1472,Lyon 3ème,Sauvegarder
2941,Appartement,4,2,75.0,,non défini,non défini,449000,1859,Lyon 8ème,Sauvegarder
2942,Appartement,5,4,130.0,,non défini,non défini,1350000,5572,Lyon 6ème,À voir sur Belles Demeures
2943,Appartement,3,2,61.0,,non défini,non défini,340000,1410,Lyon 3ème,Sauvegarder
2944,Appartement,3,2,84.0,,non défini,non défini,300000,1245,Lyon 4ème,Sauvegarder
2945,Appartement,4,3,87.0,,non défini,non défini,400000,1657,Lyon 9ème,Sauvegarder
2946,Appartement,4,3,113.0,,non défini,non défini,730000,3017,Lyon 2ème,À voir sur Belles Demeures
2947,Appartement,5,3,82.0,,non défini,non défini,325000,1348,Lyon 9ème,Sauvegarder
2948,Appartement,4,3,83.0,,non défini,non défini,449000,1859,Lyon 8ème,Sauvegarder
2949,Appartement,2,1,57.0,,non défini,non défini,289000,1200,Lyon 7ème,Sauvegarder
2950,Appartement,4,3,112.0,,non défini,non défini,844000,3487,Lyon 8ème,Sauvegarder
2951,Appartement,5,4,170.0,,non défini,non défini,675000,2790,Lyon 8ème,À voir sur Belles Demeures
2952,Appartement,4,3,86.0,,non défini,non défini,415000,1719,Lyon 9ème,Sauvegarder
2953,Appartement,4,3,108.0,,non défini,non défini,529000,2189,Lyon 3ème,Sauvegarder
2954,Appartement,3,2,65.0,,non défini,non défini,226000,940,Lyon 8ème,Sauvegarder
2955,Appartement,1,,18.0,,non défini,oui,145000,607,Lyon 1er,Sauvegarder
2956,Appartement,3,2,53.0,,non défini,non défini,199000,829,Lyon 3ème,Sauvegarder
2957,Appartement,1,,15.0,,non défini,oui,125000,524,Lyon 3ème,Sauvegarder
2958,Appartement,3,2,84.0,,non défini,non défini,300000,1245,Lyon 4ème,Sauvegarder
2959,Appartement,6,4,214.0,,non défini,non défini,1390000,5737,Lyon 6ème,À voir sur Belles Demeures
2960,Appartement,5,4,170.0,,non défini,non défini,675000,2790,Lyon 8ème,À voir sur Belles Demeures
2961,Appartement,5,4,130.0,,non défini,non défini,1350000,5572,Lyon 6ème,À voir sur Belles Demeures
2962,Appartement,1,,28.0,,non défini,oui,185000,771,Lyon 8ème,Sauvegarder
2963,Appartement,4,3,99.0,,non défini,non défini,791000,3268,Lyon 5ème,Sauvegarder
2964,Appartement,6,5,116.0,,non défini,non défini,690000,2852,Lyon 4ème,Sauvegarder
2965,Appartement,4,2,75.0,,non défini,non défini,424000,1756,Lyon 3ème,Sauvegarder
2966,Appartement,6,4,149.0,,non défini,non défini,940000,3882,Lyon 2ème,Sauvegarder
2967,Appartement,3,2,73.0,,non défini,non défini,449000,1859,Lyon 2ème,Sauvegarder
2968,Appartement,4,3,96.0,,non défini,non défini,449000,1859,Lyon 9ème,Sauvegarder
2969,Appartement,2,1,59.0,,non défini,non défini,240000,998,Lyon 1er,Sauvegarder
2970,Appartement,3,2,67.0,,non défini,non défini,469000,1942,Lyon 5ème,Sauvegarder
2971,Appartement,2,1,44.0,,non défini,non défini,220000,916,Lyon 3ème,Sauvegarder
2972,Appartement,5,4,117.0,,non défini,non défini,800000,3306,Lyon 6ème,Sauvegarder
2973,Appartement,4,3,87.0,,non défini,non défini,400000,1657,Lyon 9ème,Sauvegarder
2974,Appartement,4,3,113.0,,non défini,non défini,730000,3017,Lyon 2ème,À voir sur Belles Demeures
2975,Appartement,5,3,82.0,,non défini,non défini,325000,1348,Lyon 9ème,Sauvegarder
2976,Appartement,3,2,78.0,,non défini,non défini,499000,2065,Lyon 7ème,Sauvegarder
2977,Appartement,2,1,54.0,,non défini,non défini,300000,1245,Lyon 4ème,Sauvegarder
2978,Appartement,4,3,83.0,,non défini,non défini,449000,1859,Lyon 8ème,Sauvegarder
2979,Appartement,2,1,57.0,,non défini,non défini,289000,1200,Lyon 7ème,Sauvegarder
2980,Appartement,4,3,190.0,,non défini,non défini,1500000,6190,Lyon 2ème,À voir sur Belles Demeures
2981,Appartement,4,3,112.0,,non défini,non défini,844000,3487,Lyon 8ème,Sauvegarder
2982,Appartement,1,,22.0,4,non défini,non défini,159000,664,Lyon 9ème,Sauvegarder
2983,Appartement,3,2,87.0,,non défini,non défini,388500,1610,Lyon 5ème,Sauvegarder
2984,Appartement,5,4,110.0,,non défini,non défini,597400,2471,Lyon 8ème,Sauvegarder
2985,Appartement,8,1,154.0,,non défini,non défini,715000,2955,Lyon 3ème,Sauvegarder
2986,Appartement,3,2,85.0,,non défini,non défini,665000,2749,Lyon 6ème,Sauvegarder
2987,Appartement,3,2,80.0,,non défini,non défini,319300,1325,Lyon 8ème,Sauvegarder
2988,Appartement,3,2,72.0,,non défini,non défini,355000,1472,Lyon 3ème,Sauvegarder
2989,Appartement,3,2,71.0,,non défini,non défini,359500,1490,Lyon 3ème,Sauvegarder
2990,Appartement,5,3,97.0,,non défini,non défini,389000,1612,Lyon 5ème,Sauvegarder
2991,Appartement,3,2,71.0,,non défini,non défini,399000,1653,Lyon 3ème,Sauvegarder
2992,Appartement,2,1,43.0,,non défini,non défini,170000,710,Lyon 9ème,Sauvegarder
2993,Appartement,2,1,33.0,,non défini,non défini,183000,763,Lyon 3ème,Sauvegarder
2994,Appartement,4,3,93.0,,non défini,non défini,380000,1575,Lyon 9ème,Sauvegarder
2995,Appartement,2,1,48.0,,non défini,non défini,335000,1389,Lyon 2ème,Sauvegarder
2996,Appartement,3,2,74.0,,non défini,non défini,237000,986,Lyon 9ème,Sauvegarder
2997,Appartement,2,1,42.0,,non défini,non défini,290000,1204,Lyon 3ème,Sauvegarder
2998,Appartement,3,2,72.0,,non défini,non défini,360000,1492,Lyon 7ème,Sauvegarder
2999,Appartement,3,2,61.0,,non défini,non défini,340000,1410,Lyon 3ème,Sauvegarder
3000,Appartement,2,1,51.0,,non défini,non défini,398000,1649,Lyon 2ème,Sauvegarder
3001,Appartement,2,1,41.0,,non défini,non défini,242000,1006,Lyon 7ème,Sauvegarder
3002,Appartement,5,3,89.0,,non défini,non défini,394000,1633,Lyon 5ème,Sauvegarder
3003,Appartement,2,1,,,non défini,oui,239500,996,Lyon 8ème,Sauvegarder
3004,Appartement,1,,18.0,,non défini,oui,119500,501,Lyon 3ème,Sauvegarder
3005,Appartement,1,,20.0,,non défini,oui,131000,549,Lyon 1er,Sauvegarder
3006,Appartement,1,,19.0,,non défini,oui,72500,308,Lyon 7ème,Sauvegarder
3007,Appartement,6,3,276.0,,non défini,non défini,1050000,4336,Lyon 4ème,Sauvegarder
3008,Appartement,2,1,39.0,,non défini,non défini,230000,957,Lyon 4ème,Sauvegarder
3009,Appartement,4,2,88.0,,non défini,non défini,570000,2358,Lyon 2ème,À voir sur Belles Demeures
3010,Appartement,1,,18.0,,non défini,oui,72500,308,Lyon 7ème,Jean Macé
3011,Appartement,2,,135.0,,non défini,oui,899000,3714,Lyon 2ème,Sauvegarder
3012,Appartement,4,3,103.0,,non défini,non défini,646000,2671,Lyon 3ème,Sauvegarder
3013,Appartement,2,1,38.0,,non défini,non défini,200000,833,Lyon 7ème,Sauvegarder
3014,Appartement,4,3,112.0,,non défini,non défini,1050000,4336,Lyon 8ème,À voir sur Belles Demeures
3015,Appartement,4,3,89.0,,non défini,non défini,350000,1451,Lyon 3ème,Sauvegarder
3016,Appartement,3,1,99.0,,non défini,non défini,650000,2687,Lyon 6ème,Sauvegarder
3017,Appartement,2,1,80.0,,non défini,non défini,364000,1509,Lyon 1er,Sauvegarder
3018,Appartement,4,3,84.0,,non défini,non défini,507000,2098,Lyon 5ème,Sauvegarder
3019,Appartement,3,1,48.0,,non défini,non défini,295000,1225,Lyon 6ème,Sauvegarder
3020,Appartement,4,2,102.0,,non défini,non défini,840000,3470,Lyon 1er,Sauvegarder
3021,Appartement,4,3,90.0,,non défini,non défini,490000,2028,Lyon 5ème,Sauvegarder
3022,Appartement,1,,18.0,,non défini,oui,83000,351,Lyon 8ème,Sauvegarder
3023,Appartement,4,3,106.0,,non défini,non défini,875000,3615,Lyon 6ème,À voir sur Belles Demeures
3024,Appartement,4,3,115.0,,non défini,non défini,520000,2152,Lyon 4ème,Sauvegarder
3025,Appartement,3,2,57.0,,non défini,non défini,535000,2214,Lyon 4ème,Sauvegarder
3026,Appartement,4,3,115.0,,non défini,non défini,520000,2152,Lyon 9ème,Sauvegarder
3027,Appartement,2,1,47.0,,non défini,non défini,354000,1468,Lyon 3ème,Sauvegarder
3028,Appartement,3,2,65.0,,non défini,non défini,461000,1909,Lyon 3ème,Sauvegarder
3029,Appartement,3,2,110.0,,non défini,non défini,990000,4089,Lyon 6ème,À voir sur Belles Demeures
3030,Appartement,4,3,113.0,,non défini,non défini,985000,4068,Lyon 3ème,Sauvegarder
3031,Appartement,2,1,53.0,,non défini,non défini,375000,1554,Lyon 1er,Sauvegarder
3032,Appartement,5,3,112.0,,non défini,non défini,676000,2795,Lyon 1er,À voir sur Belles Demeures
3033,Appartement,5,,100.0,,non défini,oui,470000,1946,Lyon 6ème,Sauvegarder
3034,Appartement,2,1,45.0,,non défini,non défini,340000,1410,Lyon 3ème,Sauvegarder
3035,Appartement,1,,19.0,,non défini,oui,69000,293,Lyon 7ème,Sauvegarder
3036,Appartement,1,,25.0,,non défini,oui,70000,297,Lyon 3ème,Sauvegarder
3037,Appartement,5,3,165.0,,non défini,non défini,665000,2749,Lyon 1er,Sauvegarder
3038,Appartement,3,2,85.0,,non défini,non défini,655000,2708,Lyon 6ème,Sauvegarder
3039,Appartement,5,3,175.0,,non défini,non défini,1250000,5160,Lyon 2ème,À voir sur Belles Demeures
3040,Appartement,4,3,94.0,,non défini,non défini,750000,3100,Lyon 3ème,Sauvegarder
3041,Appartement,5,3,118.0,,non défini,non défini,725000,2997,Lyon 4ème,Sauvegarder
